,duration,total_fiat,total_biat,min_fiat,min_biat,max_fiat,max_biat,mean_fiat,mean_biat,flowPktsPerSecond,flowBytesPerSecond,min_flowiat,max_flowiat,mean_flowiat,std_flowiat,min_active,mean_active,max_active,std_active,min_idle,mean_idle,max_idle,std_idle,class1
0,117202678.0,17.0,4.0,35188437.0,35149142.0,474297.570850202,557867.233333333,2502257.05966366,2693575.56221566,192.0,1411.6400992134,4.0,35137650.0,255901.043668122,1839547.85318767,1363299.0,5561679.57142857,35334176.0,7589073.02860201,1079974.0,4426667.33333333,35137650.0,7605741.40917507,Non-VPN
1,119579137.0,16.0,4.0,35208950.0,35022877.0,510804.294871795,541003.561085973,2582051.85753879,2634447.46562297,181.0,1731.1046491329,4.0,35022877.0,262234.949561403,1849452.2845032,1443143.0,4972741.95833333,35280803.0,7131588.38240225,1065834.0,4185795.125,35022877.0,7108954.4634386,Non-VPN
2,90462788.0,20.0,5.0,24383019.0,24244301.0,981250.445652174,1145098.58227848,3866534.82287876,4125706.55095876,73.0,701.4044271994,5.0,24244301.0,525946.441860465,2842531.65471105,2757283.0,9991858.66666667,24613894.0,8779228.29199571,1297996.0,9071854.88888889,24244301.0,9259660.9739212,Non-VPN
3,65341087.0,18.0,5.0,26116331.0,25978548.0,687322.315789474,750396.24137931,3213452.40346537,3322049.37788078,70.0,1238.1336723094,5.0,25978548.0,357055.120218579,2313498.67027901,1566070.0,9245734.57142857,26194797.0,9349672.15934727,1197148.0,8231822.0,25978548.0,9321697.53651132,Non-VPN
4,119999180.0,29999272.0,29999277.0,30001029.0,30001305.0,30000000.0,30000000.0,826.8222299863,1154.763395679,5.0,6.0833749031,54824.0,29944585.0,15000000.0,16000000.0,29999272.0,30000000.0,30001029.0,826.8222299863,29944247.0,29900000.0,29944585.0,149.9152538379,Non-VPN
5,119999214.0,29999300.0,29999239.0,30000886.0,30000507.0,30000000.0,30000000.0,730.4966347173,682.571241703,5.0,3.2500212876,57471.0,29941980.0,15000000.0,16000000.0,29999300.0,30000000.0,30000886.0,730.4966347173,29941524.0,29900000.0,29941980.0,200.0431203513,Non-VPN
6,119999423.0,29999203.0,29998546.0,30001304.0,30001775.0,30000000.0,30000000.0,994.1360989992,1712.401967997,5.0,5.2083583769,57023.0,29942685.0,15000000.0,16000000.0,29999203.0,30000000.0,30001304.0,994.1360989992,29941487.0,29900000.0,29942685.0,495.6133405518,Non-VPN
7,117377081.0,68498.0,41928.0,23816537.0,23521535.0,5335321.86363636,5321913.40909091,6894311.49191505,6855914.55176653,11.0,35.3902138698,79.0,23521535.0,2608379.57777778,5402045.68694668,1212858.0,8380504.71428572,23766506.0,7101679.98539821,1032008.0,8155093.28571429,23521535.0,7116621.99619597,Non-VPN
8,119942507.0,29999257.0,29999143.0,30001014.0,30001228.0,30000000.0,30000000.0,952.7097319403,1043.7795903994,4.0,2.8680407689,57422.0,29943592.0,17100000.0,16000000.0,29942739.0,30000000.0,30001014.0,28602.413136832,29941721.0,29900000.0,29943592.0,868.4955862486,Non-VPN
9,112842635.0,80136.0,34443.0,19155808.0,19156077.0,4030094.10714286,4022135.35714286,5425283.13804816,5458596.65014951,14.0,53.1625302794,48.0,18984465.0,1979695.35087719,4237096.47314203,1488138.0,8666236.53846154,20096341.0,5322188.69466609,1316693.0,8323154.84615385,18984465.0,5221815.97192074,Non-VPN
10,119998908.0,29999187.0,29998695.0,30001059.0,30001011.0,30000000.0,30000000.0,1001.4947994538,967.9795108028,4.0,5.4667164138,54803.0,29946122.0,15000000.0,16000000.0,29944353.0,30000000.0,30001059.0,27794.1980621256,29943758.0,29900000.0,29946122.0,1006.00198807,Non-VPN
11,119997321.0,29998955.0,29877038.0,30001192.0,30122808.0,30000000.0,30000000.0,1139.647240743,100341.445693774,4.0,5.208449612,57271.0,29942424.0,15000000.0,15900000.0,29940078.0,30000000.0,30001192.0,29949.1257357094,29819767.0,29900000.0,29942424.0,60771.5793250976,Non-VPN
12,178583.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,1.0,481.5687943421,178583.0,178583.0,178583.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,Non-VPN
13,112410081.0,89928.0,35564.0,21349694.0,21127586.0,3304092.44117647,3206832.57142857,4466429.23013318,4422333.09505621,19.0,56.889915416,70.0,21127586.0,1605858.3,3456926.31308808,1423241.0,6225956.72222222,21298847.0,4760100.50381428,1252013.0,5859591.5,21127586.0,4758397.18724127,Non-VPN
14,119999916.0,29999995.0,29990227.0,30000104.0,30010022.0,30000000.0,30000000.0,55.7658796521,8083.021980258,4.0,3.20000224,57418.0,29942686.0,15000000.0,16000000.0,29942220.0,30000000.0,30000104.0,28911.3691881473,29932659.0,29900000.0,29942686.0,4895.2228328579,Non-VPN
15,90054963.0,29999953.0,29987958.0,30000140.0,30011929.0,30000000.0,30000000.0,93.6260291448,11991.5465988888,4.0,6.8402670933,54473.0,29945565.0,12900000.0,16000000.0,29999953.0,30000000.0,30000140.0,93.6260291448,29933126.0,29900000.0,29945565.0,7051.8042963008,Non-VPN
16,90057709.0,29999982.0,29991601.0,30000117.0,30008871.0,30000000.0,30000000.0,75.2185704026,8635.0015344527,4.0,5.9073232698,57010.0,29943107.0,12900000.0,16000000.0,29999982.0,30000000.0,30000117.0,75.2185704026,29934098.0,29900000.0,29943107.0,5167.0558831892,Non-VPN
17,1124443.0,-1.0,1066808.0,-1.0,1066808.0,0.0,1066808.0,0.0,0.0,1.0,112.0554799132,57635.0,1066808.0,562221.5,713593.071689671,1124443.0,1124443.0,1124443.0,0.0,1066808.0,1066808.0,1066808.0,0.0,Non-VPN
18,118943225.0,133251.0,42574.0,23677842.0,23461940.0,6605686.44444444,6257527.52631579,7912027.15440373,7830222.43641363,4.0,33.3352319983,46.0,23461940.0,3130084.86842105,6271900.61728742,1541152.0,10800000.0,23633067.0,7677158.55759518,1351826.0,10600000.0,23461940.0,7717077.17101631,Non-VPN
19,119999589.0,29999169.0,29997691.0,30000623.0,30000341.0,30000000.0,30000000.0,652.3924560159,1517.154518608,5.0,6.0833541688,54561.0,29945780.0,15000000.0,16000000.0,29999169.0,30000000.0,30000623.0,652.3924560159,29942848.0,29900000.0,29945780.0,1206.732502808,Non-VPN
20,119999301.0,29999180.0,29997975.0,30000605.0,30001759.0,30000000.0,30000000.0,708.4710650409,1975.4532391327,5.0,5.2083636721,56970.0,29943584.0,15000000.0,16000000.0,29999180.0,30000000.0,30000605.0,708.4710650409,29941005.0,29900000.0,29943584.0,1210.6876489553,Non-VPN
21,57.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1403508.77192982,57.0,57.0,57.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,Non-VPN
22,119945149.0,29999324.0,29999248.0,30000756.0,30001641.0,30000000.0,30000000.0,797.1648721147,1201.4915036459,4.0,5.1356808102,54826.0,29945930.0,17100000.0,16000000.0,29944422.0,30000000.0,30000756.0,27917.7551255466,29943613.0,29900000.0,29945930.0,1013.6652965024,Non-VPN
23,119942598.0,29999346.0,29999051.0,30000753.0,30000760.0,30000000.0,30000000.0,783.0188375767,862.3826490214,4.0,4.4354550332,57197.0,29943448.0,17100000.0,16000000.0,29941854.0,30000000.0,30000753.0,29203.9989499155,29941854.0,29900000.0,29943448.0,780.8486302308,Non-VPN
24,118085039.0,90485.0,32984.0,27731237.0,27726527.0,3373858.25714286,3274006.58333333,5101779.78450283,5068459.89906569,12.0,57.5178706593,56.0,27555023.0,1640069.98611111,3875755.51773699,1256892.0,5894963.9,27731237.0,5793469.61292375,1039061.0,5551226.5,27555023.0,5807780.4345,Non-VPN
25,60000314.0,29999275.0,29998891.0,29999275.0,30001423.0,30000000.0,30000000.0,0.0,1790.3940906962,2.0,5.7999696468,55159.0,29945880.0,15000000.0,17300000.0,29945880.0,30000000.0,29999275.0,37755.9665682128,29943732.0,29900000.0,29945880.0,1518.8650367956,Non-VPN
26,39216986.0,91244.0,40988.0,8547669.0,8548428.0,1953845.9,1960849.3,2416649.64822426,2434833.36673614,4.0,112.9357569702,55.0,8376709.0,956511.853658537,1901237.57425832,1391576.0,3886400.4,8547669.0,2265674.34631613,1204975.0,3628307.9,8376709.0,2347550.11407699,Non-VPN
27,59999533.0,29999160.0,29997673.0,29999160.0,30001860.0,30000000.0,30000000.0,0.0,2960.6559239466,2.0,5.1000396953,57142.0,29943231.0,15000000.0,17300000.0,29943231.0,30000000.0,29999160.0,39547.7751523395,29940531.0,29900000.0,29943231.0,1909.1880473123,Non-VPN
28,177771.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,1.0,483.7684436719,177771.0,177771.0,177771.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,Non-VPN
29,58316400.0,5.0,16.0,5157119.0,5160313.0,269983.333333333,246321.372881356,687925.5526311,681666.547279864,74.0,3552.5169592087,5.0,5107187.0,128733.774834437,487436.530161774,1383264.0,2975203.10526316,7347237.0,1586753.20655032,1032667.0,2128951.52631579,5107187.0,1177280.94975427,Non-VPN
30,56412073.0,19.0,4.0,5049123.0,4860293.0,232895.747933884,274972.307317073,617922.467366586,631174.056996713,188.0,2844.1429550019,4.0,4860293.0,125919.805803571,444854.753053981,1523258.0,4003564.57142857,8901938.0,2453149.81312228,1048217.0,2197022.5,4860293.0,1207405.55432211,Non-VPN
31,114066126.0,88358.0,32995.0,20649847.0,20651988.0,4387158.69230769,4378477.65384615,5449651.46444928,5474796.38167421,11.0,41.537309683,40.0,20587091.0,2152191.05660377,4336650.47564649,2138912.0,8087556.42857143,20651988.0,5359968.88410887,1317523.0,7771301.85714286,20587091.0,5377731.38578309,Non-VPN
32,119995480.0,29989162.0,29989099.0,30005646.0,30001626.0,30000000.0,30000000.0,6960.4804192435,6680.1896554917,5.0,6.0835624809,56029.0,29948993.0,15000000.0,16000000.0,29989162.0,30000000.0,30005646.0,6960.4804192435,29933070.0,29900000.0,29948993.0,6777.4495141367,Non-VPN
33,117414079.0,47387.0,31524.0,19195526.0,19188991.0,4048761.34482759,3906196.0,5425917.1034718,5367973.68448124,12.0,55.0445062044,60.0,19138884.0,1956901.31666667,4212004.84174547,1197560.0,8296330.21428571,20095556.0,5450486.19232187,1144850.0,8043930.92857143,19138884.0,5327747.80403287,Non-VPN
34,119948482.0,30001621.0,29996016.0,30005869.0,30006767.0,30000000.0,30000000.0,2416.2058066316,5384.1857787413,4.0,5.1355381054,55886.0,29949983.0,17100000.0,16000000.0,29939242.0,30000000.0,30005869.0,31979.9092348097,29939242.0,29900000.0,29949983.0,4388.6458048009,Non-VPN
35,172665.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,1.0,498.0743057365,172665.0,172665.0,172665.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,Non-VPN
36,114013414.0,91429.0,36280.0,20897232.0,21123913.0,3557641.84375,3557621.0,4626376.88707156,4670693.24252468,13.0,52.8709718314,48.0,20897232.0,1754052.52307692,3649552.2474031,1418351.0,6696737.5882353,20954533.0,4749461.90391395,1360283.0,6361249.35294118,20897232.0,4761280.20164626,Non-VPN
37,119990273.0,29993622.0,29993869.0,30006567.0,30005976.0,30000000.0,30000000.0,7407.7348652155,5671.6330320292,4.0,5.4671098215,55988.0,29949988.0,15000000.0,16000000.0,29939357.0,30000000.0,30006567.0,29945.8463285534,29937619.0,29900000.0,29949988.0,5903.7977607642,Non-VPN
38,119621831.0,80165.0,27318.0,23243088.0,23459504.0,4984242.95833333,4775583.56,7188669.15584608,7143887.89278419,13.0,42.5758405253,39.0,23243088.0,2392436.62,5504274.53713633,1074405.0,9196962.84615385,23289642.0,7737316.88684862,1023532.0,8959368.53846154,23243088.0,7782097.96593235,Non-VPN
39,119989093.0,29987087.0,29996698.0,30005441.0,30005360.0,30000000.0,30000000.0,7666.3889750435,4378.7506018645,5.0,6.0838863079,55615.0,29949577.0,15000000.0,16000000.0,29987087.0,30000000.0,30005441.0,7666.3889750435,29931304.0,29900000.0,29949577.0,7656.4243395118,Non-VPN
40,55.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1454545.45454545,55.0,55.0,55.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,Non-VPN
41,111221793.0,84850.0,30903.0,31687422.0,31680405.0,3087147.91666667,3084763.38888889,5707493.59574038,5714217.29916929,22.0,65.7604935392,50.0,31629424.0,1523586.20547945,4236679.11893378,1299479.0,6522517.17647059,31680405.0,7046379.87394396,1016795.0,6181058.58823529,31629424.0,7118353.66402548,Non-VPN
42,119999800.0,29991029.0,29990633.0,30006406.0,30007361.0,30000000.0,30000000.0,7806.044698395,6927.369750971,4.0,5.4666757778,55603.0,29950803.0,15000000.0,16000000.0,29945148.0,30000000.0,30006406.0,27911.7767498476,29934471.0,29900000.0,29950803.0,6806.2249203701,Non-VPN
43,39444689.0,81055.0,32333.0,8588631.0,8580426.0,1714986.47826087,1634057.41666667,2346903.99534143,2328816.66856732,15.0,130.8160903487,50.0,8527892.0,821764.354166667,1776084.21664723,1421687.0,3924333.9,8580426.0,2203870.99139778,1082628.0,3581031.1,8527892.0,2394674.93229494,Non-VPN
44,56090.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,1.0,2745.5874487431,56090.0,56090.0,56090.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,Non-VPN
45,64.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1250000.0,64.0,64.0,64.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,Non-VPN
46,36505.0,36505.0,-1.0,36505.0,-1.0,36505.0,0.0,0.0,0.0,0.0,2191.4806190933,36505.0,36505.0,36505.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,Non-VPN
47,633.0,633.0,-1.0,633.0,-1.0,633.0,0.0,0.0,0.0,0.0,126382.306477093,633.0,633.0,633.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,Non-VPN
48,13412.0,13412.0,-1.0,13412.0,-1.0,13412.0,0.0,0.0,0.0,0.0,5964.8076349538,13412.0,13412.0,13412.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,Non-VPN
49,119283126.0,54.0,68.0,12770892.0,12772008.0,1528947.97435897,1590098.66666667,2012313.88263475,2026254.77610707,0.0,418.41626451,54.0,12747033.0,774565.753246753,1608893.31601617,1273533.0,3407369.77142857,12855100.0,2133615.00568908,1170340.0,3102291.71428571,12747033.0,2071942.91600247,Non-VPN
50,198831.0,1006.0,39.0,75236.0,106646.0,44381.3333333333,34725.4,38666.504171354,49473.4633824033,2.0,10330.3810773974,12.0,65687.0,22092.3333333333,27991.6326448637,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,Non-VPN
51,118282270.0,42.0,17.0,16031950.0,16006438.0,1019239.39655172,1459959.19753086,3100181.68438947,3627586.46341334,0.0,915.0483838364,17.0,15980929.0,597385.202020202,2412913.85372686,1866042.0,7872173.2,16183413.0,4853108.54665725,1661066.0,7709399.8,15980929.0,4824700.90413128,Non-VPN
52,577.0,577.0,-1.0,577.0,-1.0,577.0,0.0,0.0,0.0,0.0,138648.180242634,577.0,577.0,577.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,Non-VPN
53,35409.0,35409.0,-1.0,35409.0,-1.0,35409.0,0.0,0.0,0.0,0.0,2259.3126041402,35409.0,35409.0,35409.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,Non-VPN
54,1022.0,1022.0,-1.0,1022.0,-1.0,1022.0,0.0,0.0,0.0,0.0,78277.8864970646,1022.0,1022.0,1022.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,Non-VPN
55,119992815.0,56.0,68.0,15069009.0,14975894.0,2068423.17241379,2142282.66071429,2458399.76357757,2459888.73271891,0.0,296.3510773541,56.0,14975894.0,1043415.7826087,2008006.65241125,1735479.0,3528486.58823529,15001076.0,2454327.28745833,1294874.0,3327503.05882353,14975894.0,2488897.90065522,Non-VPN
56,188135.0,457.0,48.0,75999.0,97330.0,41226.3333333333,32584.8,38126.3484854416,45760.6707167847,2.0,9870.5716639647,16.0,64456.0,20903.8888888889,26462.1121934004,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,Non-VPN
57,117368856.0,41.0,22.0,9067535.0,9043838.0,631015.35483871,826184.161971831,1732173.6974429,1954166.6091936,0.0,1037.7710420897,22.0,9016390.0,356744.243161094,1334778.50730354,1144929.0,5097141.26086957,9944694.0,2438396.94461588,1038798.0,4658179.0,9016390.0,2378891.86964813,Non-VPN
58,113517142.0,40.0,67.0,12330324.0,12306202.0,1533669.59459459,1621331.37142857,2172869.10853658,2200570.66518069,0.0,406.6786670862,40.0,12305636.0,782876.84137931,1717505.70705596,1216256.0,3652352.0,12400123.0,2224285.59903932,1112194.0,3441947.90322581,12305636.0,2191442.80310663,Non-VPN
59,186729.0,962.0,59.0,74655.0,95423.0,40632.0,32315.6,37169.624944301,45305.4448388933,2.0,10089.4879745514,21.0,64833.0,20747.6666666667,26269.6510040579,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,Non-VPN
60,119351921.0,40.0,11.0,15728685.0,15704200.0,503594.603375527,677849.732954545,1617741.0822289,1856585.72089382,0.0,1349.2200096218,11.0,15678577.0,288289.664251208,1245403.71484641,1132637.0,4769219.8,16350400.0,3321049.20793304,1000505.0,4055402.0,15678577.0,3269703.68422978,Non-VPN
61,235363.0,25355.0,163.0,65893.0,91405.0,34043.4,35016.8333333333,17832.4341874574,36511.0127436458,4.0,7091.1740587943,73.0,65893.0,19613.5833333333,24413.9795681913,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,Non-VPN
62,52.0,-1.0,52.0,-1.0,52.0,0.0,52.0,0.0,0.0,0.0,2596153.84615385,52.0,52.0,52.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,Non-VPN
63,628.0,628.0,-1.0,628.0,-1.0,628.0,0.0,0.0,0.0,0.0,127388.535031847,628.0,628.0,628.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,Non-VPN
64,91227903.0,56.0,15.0,90997374.0,90957751.0,10100000.0,7600085.83333333,30300000.0,26300000.0,6.0,40.5468050713,15.0,90932486.0,4146722.86363636,19400000.0,91112431.0,91100000.0,91112431.0,0.0,90932486.0,90900000.0,90932486.0,0.0,Non-VPN
65,117553329.0,46.0,66.0,4999500.0,4999378.0,1068439.09090909,1152242.34313726,1380737.77384449,1399766.97658332,0.0,587.5375932569,46.0,4974339.0,551893.563380282,1114310.06242685,1029741.0,2866543.90243902,5605216.0,1230755.71907778,1004480.0,2547726.48780488,4974339.0,1180808.01690651,Non-VPN
66,221734.0,25201.0,45.0,74846.0,106255.0,52286.6666666667,39325.2,25130.1069602446,54010.6759164334,2.0,9110.014702301,15.0,64874.0,24637.1111111111,26645.4845327705,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,Non-VPN
67,119393475.0,43.0,15.0,5563815.0,5591430.0,375371.389937107,530523.24,947011.920381498,1104246.63123553,0.0,1849.623691747,15.0,5563815.0,219473.299632353,744618.629054904,1275989.0,3298024.83333333,6490666.0,1527196.40244299,1031094.0,2702147.44444444,5563815.0,1272900.92191787,Non-VPN
68,170959.0,698.0,139.0,28024.0,65202.0,21169.8,24238.3333333333,11492.9335223867,23905.165869884,4.0,9762.574652402,55.0,65110.0,14246.5833333333,20075.6154845458,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,Non-VPN
69,126.0,-1.0,126.0,-1.0,126.0,0.0,126.0,0.0,0.0,0.0,1071428.57142857,126.0,126.0,126.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,Non-VPN
70,681.0,681.0,-1.0,681.0,-1.0,681.0,0.0,0.0,0.0,0.0,117474.302496329,681.0,681.0,681.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,Non-VPN
71,119930159.0,42.0,61.0,9302479.0,9302853.0,1557205.09090909,1620338.41891892,2152239.17230002,2170294.72733358,0.0,404.4437229505,42.0,9277755.0,789014.203947368,1703749.09516169,1252422.0,4279499.89285714,9868856.0,1790660.21221787,1034526.0,3997360.75,9277755.0,1745223.29800928,Non-VPN
72,214151.0,958.0,46.0,77722.0,119732.0,49323.0,37771.0,42097.0164085295,54109.6746270942,2.0,9264.4909433064,15.0,69071.0,23794.5555555556,30136.5589094505,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,Non-VPN
73,112825334.0,46.0,17.0,10881290.0,10931351.0,444097.145669291,600002.696808511,1279936.68327528,1465980.80366302,0.0,1535.3023461912,17.0,10881290.0,254684.726862302,989621.97886135,1700060.0,4325136.61538462,11931283.0,2198189.68168905,1396630.0,3618129.07692308,10881290.0,2144161.65106424,Non-VPN
74,37809.0,37809.0,-1.0,37809.0,-1.0,37809.0,0.0,0.0,0.0,0.0,74611.8648998916,3049.0,34760.0,18904.5,22423.0631159081,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,Non-VPN
75,31386.0,31386.0,-1.0,31386.0,-1.0,31386.0,0.0,0.0,0.0,0.0,89880.8385904544,2971.0,28415.0,15693.0,17991.6249127198,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,Non-VPN
76,107756.0,52.0,15.0,41258.0,66470.0,13955.6666666667,16505.4,23645.8624252391,28752.6669989064,2.0,7322.0980734252,13.0,65889.0,11972.8888888889,22188.8647351799,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,Non-VPN
77,33353287.0,39.0,17.0,5875969.0,5926332.0,285070.829059829,411447.382716049,870082.915746765,1033323.65494367,0.0,2873.4499241409,17.0,5875969.0,167604.457286432,678028.94647469,1716830.0,3674440.33333333,6239649.0,1538781.07912087,1372730.0,2903808.88888889,5875969.0,1492558.16423875,Non-VPN
78,51220982.0,44.0,66.0,9912165.0,9912391.0,853672.216666667,914212.053571429,1733678.09082711,1777252.27337603,0.0,823.0806664347,44.0,9887324.0,437786.170940171,1301712.91130923,1229656.0,3197254.75,10000016.0,2348114.52010694,1175221.0,2857841.625,9887324.0,2389700.20059188,Non-VPN
79,30081.0,30081.0,-1.0,30081.0,-1.0,30081.0,0.0,0.0,0.0,0.0,93780.1269904591,3159.0,26922.0,15040.5,16802.9784115793,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,Non-VPN
