,duration,total_fiat,total_biat,min_fiat,min_biat,max_fiat,max_biat,mean_fiat,mean_biat,flowPktsPerSecond,flowBytesPerSecond,min_flowiat,max_flowiat,mean_flowiat,std_flowiat,min_active,mean_active,max_active,std_active,min_idle,mean_idle,max_idle,std_idle,class1
0,59883459.0,59883459.0,59849438.0,1.0,0.0,1399330.0,1211310.0,1931.2261029412,406.8235382085,2974.5108745305,3434471.61260341,0.0,1208289.0,336.191614783,9850.4953353954,1753114.0,11300000.0,39438693.0,16000000.0,1014624.0,1139537.6,1208289.0,74997.3853814251,BROWSING
1,59999989.0,59998050.0,59972809.0,0.0,0.0,957051.0,757034.0,2979.3450193664,690.4696055631,1783.3003269384,2025687.70470941,0.0,756990.0,560.7632830827,7590.960501734,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,BROWSING
2,143704195.0,143704195.0,42106019.0,0.0,0.0,101572528.0,854818.0,6986.1057365095,636.8988368048,603.2043810551,645213.405217572,0.0,101572528.0,1657.8320181814,345078.17588796,143704195.0,144000000.0,143704195.0,0.0,101572528.0,102000000.0,101572528.0,0.0,BROWSING
3,59162045.0,59161897.0,59160676.0,7.0,0.0,819852.0,819602.0,9619.8206504065,2218.1648982041,554.7982663547,630517.149973433,0.0,819581.0,1802.5118822741,16392.6096747698,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,BROWSING
4,59856466.0,59856466.0,59824081.0,7.0,0.0,719610.0,757561.0,10661.9996437478,2438.3159160383,503.7216864758,573205.641642793,0.0,719610.0,1985.2890878939,18541.5548467822,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,BROWSING
5,59507806.0,59507806.0,59475531.0,3.0,0.0,908287.0,826405.0,8744.7180014695,2517.4827936508,511.3950932757,556274.617148547,0.0,708552.0,1955.4995235122,15721.5792323861,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,BROWSING
6,59986046.0,59986046.0,59984060.0,4.0,0.0,2894671.0,2923147.0,14347.2963405884,2769.9866081736,430.7335075894,504359.680583048,0.0,2894671.0,2321.7109571545,27458.1963828279,2210292.0,8537785.5,14865279.0,8948427.12352755,1799762.0,2347216.5,2894671.0,774217.578681536,BROWSING
7,52824294.0,52824224.0,52822457.0,6.0,0.0,681353.0,712869.0,12846.3579766537,2759.0732306085,440.3087715664,506686.677156537,0.0,681353.0,2271.2311462723,18705.7207349992,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,BROWSING
8,59947410.0,59947410.0,59924811.0,5.0,0.0,7140191.0,7364626.0,18548.0847772277,4803.9771524772,262.0296690049,290284.417625382,0.0,7140191.0,3816.6046985421,63608.6559194872,3440026.0,5681338.0,7922650.0,3169693.82790941,1015521.0,4077856.0,7140191.0,4330795.6895297,BROWSING
9,59984039.0,59984039.0,59955542.0,7.0,0.0,912990.0,866900.0,18645.9555486478,4963.2071192053,255.0511811984,281728.344435092,0.0,837920.0,3921.0379788208,35330.2044204483,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,BROWSING
10,59997190.0,59748133.0,59997174.0,7.0,0.0,871292.0,1046523.0,24517.0837094789,5112.6692799318,236.2443974459,273211.978761005,0.0,871292.0,4233.2032738305,39452.5371234405,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,BROWSING
11,59462461.0,59462392.0,59462434.0,7.0,0.0,915047.0,879043.0,25303.1455319149,5417.9894305239,224.1245951795,257866.370515677,0.0,850675.0,4462.1387513132,37942.0515322064,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,BROWSING
12,55419163.0,55419163.0,55387567.0,7.0,0.0,795451.0,820398.0,18966.174880219,5632.2520846044,230.2091787276,247743.745245665,0.0,795451.0,4344.2159598652,38123.4624369555,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,BROWSING
13,59273105.0,59273037.0,59236995.0,4.0,3.0,26303606.0,26433361.0,15751.5378687218,9809.0735221063,165.4038539064,178532.590793076,0.0,26261644.0,6046.425073957,268968.567016738,2548643.0,11800000.0,29153302.0,12600000.0,1044783.0,6858036.8,26261644.0,10900000.0,BROWSING
14,46015587.0,45992960.0,45993559.0,3.0,4.0,44999613.0,45022250.0,23429.9337748344,21583.0872829657,89.0133162922,195292.195229412,1.0,44999613.0,11237.0175824176,703203.490676312,45992960.0,46000000.0,45992960.0,0.0,44999613.0,45000000.0,44999613.0,0.0,BROWSING
15,2848154.0,2842456.0,2824548.0,5.0,0.0,276401.0,276417.0,823.9002898551,451.8553831387,3406.7680329083,3116723.32324727,0.0,276350.0,293.563595135,4089.8226481344,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,BROWSING
16,14401864.0,14401412.0,14379655.0,6.0,0.0,3374489.0,3399087.0,11586.0112630732,2680.7708799404,458.8989314161,520992.977020197,0.0,3374489.0,2179.4588377724,43961.7551818402,14129077.0,14100000.0,14129077.0,0.0,3374489.0,3374489.0,3374489.0,0.0,BROWSING
17,5783951.0,5783728.0,5761016.0,5.0,0.0,274062.0,274048.0,4027.6657381616,1091.9287338893,1160.7982156142,1278356.26546629,0.0,274038.0,861.6044987338,6416.8094267092,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,BROWSING
18,59295758.0,59295758.0,59126955.0,2.0,3.0,6735172.0,6734903.0,26697.7748761819,18345.3164753335,91.8446813683,94207.4136230791,0.0,6603093.0,10889.9463728191,101103.418063922,2650978.0,14700000.0,29243722.0,13900000.0,1125937.0,2806188.75,6603093.0,2550868.2516811,BROWSING
19,1037140.0,1029427.0,1015379.0,5.0,0.0,50972.0,50970.0,722.4049122807,298.027296742,4660.8943826292,4637725.86150375,0.0,50943.0,214.5954893441,1762.2010029593,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,BROWSING
20,877333.0,877308.0,852559.0,5.0,0.0,112811.0,112797.0,497.0583569405,261.2006740196,5734.424671134,5275495.16546169,0.0,112770.0,174.4200795229,2022.3590429748,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,BROWSING
21,48916025.0,48916025.0,48785479.0,4.0,2.0,8358578.0,8318104.0,27620.5674760023,17804.9193430657,92.2601540088,98316.942147282,0.0,8188712.0,10841.3175975177,188513.272755436,2716695.0,9641648.4,24001227.0,8593329.27309736,1565225.0,4892636.2,8188712.0,3069648.43634209,BROWSING
