,duration,total_fiat,total_biat,min_fiat,min_biat,max_fiat,max_biat,mean_fiat,mean_biat,flowPktsPerSecond,flowBytesPerSecond,min_flowiat,max_flowiat,mean_flowiat,std_flowiat,min_active,mean_active,max_active,std_active,min_idle,mean_idle,max_idle,std_idle,class1
0,2218398.0,2191528.0,2192676.0,9.0,17.0,60217.0,86113.0,601.0773450357,370.0094498819,4315.7269344816,3789735.65609057,0.0,60217.0,231.7348793482,1815.7413356553,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VPN-BROWSING
1,3517813.0,3517813.0,3304404.0,6.0,7.0,324059.0,217426.0,1413.911977492,998.9129383313,1648.1831183181,1322206.43905745,1.0,217299.0,606.8333620838,8971.7215188467,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VPN-BROWSING
2,24120341.0,23990439.0,23990943.0,4.0,14.0,4969763.0,4934103.0,19238.5236567763,8385.5096120238,170.3956009577,155203.527180648,4.0,4800946.0,5870.1243611584,91516.7459864585,1498361.0,4762398.4,6401974.0,1910099.99944638,1115996.0,2109615.4,4800946.0,1580859.06873353,VPN-BROWSING
3,21936793.0,21807309.0,21806667.0,0.0,0.0,3906748.0,3908013.0,17063.6220657277,8367.8691481197,177.1453101645,160071.984997989,-9.0,3777807.0,5646.5361647362,94908.358539531,1630161.0,5281245.75,11355159.0,4444359.23154485,1308911.0,2643748.5,3777807.0,1233624.1316287,VPN-BROWSING
4,270207.0,203681.0,244006.0,15.0,10.0,27147.0,66572.0,593.8221574344,363.1041666667,3763.7811011558,3479554.56372337,3.0,66526.0,265.9517716535,2648.2935975742,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VPN-BROWSING
5,386584.0,319144.0,360487.0,23.0,10.0,37637.0,44652.0,1039.5570032573,527.7994143485,2566.0658485607,2427443.97077996,0.0,44652.0,390.0948536831,2772.2421345564,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VPN-BROWSING
6,24630316.0,24460265.0,24496889.0,46.0,23.0,23772662.0,23731260.0,89927.4448529412,42455.6135181976,34.5509168457,32069.2190875667,8.0,23598957.0,28976.8423529412,809472.161605475,24327021.0,24300000.0,24327021.0,0.0,23598957.0,23600000.0,23598957.0,0.0,VPN-BROWSING
7,10897973.0,10897973.0,10758647.0,13.0,10.0,7696125.0,7839899.0,23899.0635964912,18841.7635726795,94.4212286083,73078.2687753034,2.0,7696125.0,10601.1410505837,241447.12362863,10738389.0,10700000.0,10738389.0,0.0,7696125.0,7696125.0,7696125.0,0.0,VPN-BROWSING
8,1314540.0,1314535.0,1183635.0,7.0,17.0,132666.0,131525.0,4095.1246105919,2320.8529411765,633.6817441843,547879.866721439,1.0,131289.0,1579.9759615385,11183.8142083152,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VPN-BROWSING
9,16859667.0,16834434.0,16834136.0,8.0,11.0,15188495.0,15255781.0,66017.3882352941,30831.7509157509,47.6284614637,41424.3650245287,3.0,15188495.0,21022.0286783042,538407.761323808,1415482.0,8334794.0,15254106.0,9785384.87269086,1361674.0,8275084.5,15188495.0,9777038.89135251,VPN-BROWSING
10,25450000.0,25423961.0,25424577.0,4.0,10.0,20661527.0,20661725.0,89837.3180212014,48612.9579349904,31.7485265226,25976.1100196464,3.0,20636361.0,31536.5551425031,734718.410937616,4064605.0,12500000.0,20977531.0,12000000.0,3144155.0,11900000.0,20636361.0,12400000.0,VPN-BROWSING
11,6613711.0,6548606.0,6588175.0,11.0,11.0,6146080.0,6106525.0,34107.3229166667,17429.0343915344,86.4869964835,76861.0844955275,1.0,6080986.0,11582.6812609457,254538.050087615,6385743.0,6385743.0,6385743.0,0.0,6080986.0,6080986.0,6080986.0,0.0,VPN-BROWSING
12,25693300.0,25627850.0,25667740.0,2.0,12.0,5379801.0,5339900.0,108592.584745763,75271.9648093842,22.5350577777,12759.7856250462,2.0,5314406.0,44452.0761245675,414235.350150095,4988682.0,6020316.75,8101529.0,1408583.91856996,4547093.0,4953402.5,5314406.0,339312.802165396,VPN-BROWSING
13,1301009.0,1301009.0,1060668.0,2.0,17.0,231368.0,202758.0,13552.1770833333,6095.7931034483,209.0684999105,186231.609466191,1.0,201387.0,4800.7712177122,29291.4764236475,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VPN-BROWSING
14,6496273.0,6431093.0,6470928.0,28.0,18.0,5323248.0,5284388.0,71456.5888888889,38748.0718562874,39.8690141255,33091.5895929866,7.0,5258623.0,25179.3527131783,331050.542898078,6404373.0,6404373.0,6404373.0,0.0,5258623.0,5258623.0,5258623.0,0.0,VPN-BROWSING
15,1356118.0,1330893.0,1330434.0,22.0,14.0,862241.0,823372.0,16636.1625,9050.5714285714,168.8643613609,138489.423486747,6.0,797958.0,5947.8859649123,54713.8622698557,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VPN-BROWSING
16,6881637.0,6856085.0,6856099.0,6.0,13.0,1358719.0,1359104.0,44232.8064516129,30744.8385650224,55.2194194492,29391.1172588731,3.0,1333542.0,18157.3535620053,113971.920947506,1388633.0,2237905.0,3543205.0,1147395.43243971,1071144.0,1225598.66666667,1333542.0,137243.053364581,VPN-BROWSING
17,23114507.0,22985242.0,22980279.0,46.0,22.0,10156934.0,10155646.0,403249.859649123,183842.232,7.9603687849,7162.9907572764,8.0,10026381.0,126308.781420765,1047662.74886129,1580433.0,7661747.33333333,11247875.0,5294745.13852875,1311555.0,7115992.33333333,10026381.0,5026796.82465333,VPN-BROWSING
18,1301313.0,1123688.0,1095209.0,57.0,29.0,433543.0,467191.0,18124.0,9607.0964912281,136.7849241497,119994.190482997,4.0,232813.0,7352.0508474576,33936.3238367714,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VPN-BROWSING
19,11918514.0,11788396.0,11787325.0,4.0,19.0,2514227.0,2517300.0,84202.8285714286,61713.7434554974,27.9397247006,13419.2064547644,4.0,2384854.0,35899.1385542169,170425.832093061,3836965.0,5797173.0,7757381.0,2772152.73867206,1618850.0,2001852.0,2384854.0,541646.622815097,VPN-BROWSING
