,duration,total_fiat,total_biat,min_fiat,min_biat,max_fiat,max_biat,mean_fiat,mean_biat,flowPktsPerSecond,flowBytesPerSecond,min_flowiat,max_flowiat,mean_flowiat,std_flowiat,min_active,mean_active,max_active,std_active,min_idle,mean_idle,max_idle,std_idle,class1
0,2218398.0,2191528.0,2192676.0,9.0,17.0,60217.0,86113.0,601.0773450357,370.0094498819,4315.7269344816,3789735.65609057,0.0,60217.0,231.7348793482,1815.7413356553,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VPN-BROWSING
1,3517813.0,3517813.0,3304404.0,6.0,7.0,324059.0,217426.0,1413.911977492,998.9129383313,1648.1831183181,1322206.43905745,1.0,217299.0,606.8333620838,8971.7215188467,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VPN-BROWSING
2,13567657.0,13394098.0,13437531.0,0.0,0.0,3906748.0,3908013.0,10604.9865399842,5204.3109992254,283.5419556966,257925.299850962,-9.0,3777807.0,3527.7319292772,65256.4421527067,5816127.0,5816127.0,5816127.0,0.0,3777807.0,3777807.0,3777807.0,0.0,VPN-BROWSING
3,14697122.0,14567358.0,14567724.0,4.0,14.0,2447126.0,2406746.0,15799.737527115,6497.6467439786,215.4163243661,198402.925416282,4.0,2275153.0,4643.6404423381,51735.3826721319,5068736.0,5435233.5,5801731.0,518305.735074869,1141447.0,1708300.0,2275153.0,801651.200471252,VPN-BROWSING
4,270207.0,203681.0,244006.0,15.0,10.0,27147.0,66572.0,593.8221574344,363.1041666667,3763.7811011558,3479554.56372337,3.0,66526.0,265.9517716535,2648.2935975742,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VPN-BROWSING
5,386584.0,319144.0,360487.0,23.0,10.0,37637.0,44652.0,1039.5570032573,527.7994143485,2566.0658485607,2427443.97077996,0.0,44652.0,390.0948536831,2772.2421345564,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VPN-BROWSING
6,8208684.0,8078782.0,8078453.0,8.0,19.0,4969763.0,4934103.0,24934.512345679,13071.930420712,115.0001632418,100821.276589524,8.0,4800946.0,8704.8610816543,161152.892818387,1498361.0,3950167.5,6401974.0,3467378.00461437,1115996.0,2958471.0,4800946.0,2605653.13333318,VPN-BROWSING
7,728064.0,554359.0,594637.0,46.0,23.0,134823.0,174413.0,2060.8141263941,1039.5751748252,1157.865242616,1083473.43090717,8.0,173705.0,864.6840855107,8378.9534635911,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VPN-BROWSING
8,10897973.0,10897973.0,10758647.0,13.0,10.0,7696125.0,7839899.0,23899.0635964912,18841.7635726795,94.4212286083,73078.2687753034,2.0,7696125.0,10601.1410505837,241447.12362863,10738389.0,10700000.0,10738389.0,0.0,7696125.0,7696125.0,7696125.0,0.0,VPN-BROWSING
9,1314540.0,1314535.0,1183635.0,7.0,17.0,132666.0,131525.0,4095.1246105919,2320.8529411765,633.6817441843,547879.866721439,1.0,131289.0,1579.9759615385,11183.8142083152,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VPN-BROWSING
10,1605561.0,1580328.0,1578284.0,8.0,11.0,1387450.0,1387997.0,6246.3557312253,2901.2573529412,497.6453713064,434808.144941239,3.0,1361674.0,2011.9812030075,48241.0561846851,1415482.0,1415482.0,1415482.0,0.0,1361674.0,1361674.0,1361674.0,0.0,VPN-BROWSING
11,10552074.0,10526819.0,10526710.0,10.0,9.0,4689991.0,4689428.0,36050.75,19749.9249530957,78.3732183834,63003.8227556024,3.0,4663952.0,12774.9079903148,194617.096807474,4083099.0,4577457.5,5071816.0,699128.495373705,2943883.0,3803917.5,4663952.0,1216272.45400835,VPN-BROWSING
12,6613711.0,6548606.0,6588175.0,11.0,11.0,6146080.0,6106525.0,34107.3229166667,17429.0343915344,86.4869964835,76861.0844955275,1.0,6080986.0,11582.6812609457,254538.050087615,6385743.0,6385743.0,6385743.0,0.0,6080986.0,6080986.0,6080986.0,0.0,VPN-BROWSING
13,1301009.0,1301009.0,1060668.0,2.0,17.0,231368.0,202758.0,13552.1770833333,6095.7931034483,209.0684999105,186231.609466191,1.0,201387.0,4800.7712177122,29291.4764236475,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VPN-BROWSING
14,13984772.0,13919756.0,13959212.0,2.0,14.0,5379801.0,5339900.0,99426.8285714286,58652.1512605042,27.1724129646,17973.2640617952,2.0,5314406.0,36899.1345646438,372352.529719081,5441654.0,6771591.5,8101529.0,1880815.6496083,4819591.0,5066998.5,5314406.0,349887.041931392,VPN-BROWSING
15,6496273.0,6431093.0,6470928.0,28.0,18.0,5323248.0,5284388.0,71456.5888888889,38748.0718562874,39.8690141255,33091.5895929866,7.0,5258623.0,25179.3527131783,331050.542898078,6404373.0,6404373.0,6404373.0,0.0,5258623.0,5258623.0,5258623.0,0.0,VPN-BROWSING
16,1356118.0,1330893.0,1330434.0,22.0,14.0,862241.0,823372.0,16636.1625,9050.5714285714,168.8643613609,138489.423486747,6.0,797958.0,5947.8859649123,54713.8622698557,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VPN-BROWSING
17,6881637.0,6856085.0,6856099.0,6.0,13.0,1358719.0,1359104.0,44232.8064516129,30744.8385650224,55.2194194492,29391.1172588731,3.0,1333542.0,18157.3535620053,113971.920947506,1388633.0,2237905.0,3543205.0,1147395.43243971,1071144.0,1225598.66666667,1333542.0,137243.053364581,VPN-BROWSING
18,12958861.0,12828308.0,12824633.0,46.0,22.0,10010041.0,10141223.0,229076.928571429,103424.459677419,14.0444441838,12768.4832795104,8.0,10010041.0,71595.9171270718,749849.744618135,1580433.0,6414154.0,11247875.0,6835913.79492757,1311555.0,5660798.0,10010041.0,6150758.43665617,VPN-BROWSING
19,1301313.0,1123688.0,1095209.0,57.0,29.0,433543.0,467191.0,18124.0,9607.0964912281,136.7849241497,119994.190482997,4.0,232813.0,7352.0508474576,33936.3238367714,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VPN-BROWSING
