,duration,total_fiat,total_biat,min_fiat,min_biat,max_fiat,max_biat,mean_fiat,mean_biat,flowPktsPerSecond,flowBytesPerSecond,min_flowiat,max_flowiat,mean_flowiat,std_flowiat,min_active,mean_active,max_active,std_active,min_idle,mean_idle,max_idle,std_idle,class1
0,119364082.0,119364082.0,119338343.0,9.0,17.0,58714597.0,58776480.0,32702.4882191781,20131.2994264507,80.2586493314,70436.7499764293,0.0,58714597.0,12461.01701639,845678.238767331,58776675.0,59700000.0,60561891.0,1262338.33948233,58343493.0,58500000.0,58714597.0,262410.154923547,VPN-BROWSING
1,93952224.0,93736153.0,93738835.0,6.0,7.0,45211965.0,45220727.0,37645.0413654618,28319.8897280967,61.7547914566,49509.0249273929,1.0,45006375.0,16195.8669194966,835567.164238809,45211965.0,46900000.0,48524188.0,2342095.34410184,44997633.0,45000000.0,45006375.0,6181.5274002466,VPN-BROWSING
2,73934090.0,73802530.0,73804692.0,3.0,14.0,27749148.0,27746116.0,55117.6474981329,25189.3146757679,57.7676684734,52235.0920935119,3.0,27617038.0,17314.775175644,518176.184989578,1498361.0,9157562.25,27923646.0,9267157.39890622,1115996.0,7350661.75,27617038.0,10100000.0,VPN-BROWSING
3,42933658.0,42803851.0,42933658.0,0.0,0.0,5957694.0,5958561.0,31706.5562962963,16055.9678384443,93.7725828067,83286.9400506242,-9.0,5828435.0,10666.7473291925,162363.675416476,1630161.0,5265231.0,11355159.0,3133671.36514976,1308911.0,3334209.875,5828435.0,1382746.96402497,VPN-BROWSING
4,270207.0,203681.0,244006.0,15.0,10.0,27147.0,66572.0,593.8221574344,363.1041666667,3763.7811011558,3479554.56372337,3.0,66526.0,265.9517716535,2648.2935975742,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VPN-BROWSING
5,118033511.0,118033511.0,118007383.0,23.0,10.0,58938340.0,59002394.0,379528.974276527,172022.424198251,8.4636980764,7954.8510592047,0.0,58938340.0,118270.051102204,2629948.2468839,59002735.0,59000000.0,59004834.0,1484.2167968326,58618250.0,58800000.0,58938340.0,226337.809587793,VPN-BROWSING
6,55595001.0,55424950.0,55464526.0,32.0,23.0,23772662.0,23731260.0,170015.18404908,88038.9301587302,17.2317651366,15322.5647032545,8.0,23598957.0,58093.0,1023972.52314642,15447930.0,18400000.0,24327021.0,5106593.46429788,14941349.0,17800000.0,23598957.0,4979308.24955122,VPN-BROWSING
7,70879295.0,55916114.0,70739980.0,13.0,10.0,45018141.0,45157574.0,122354.735229759,123455.462478185,14.5599642321,11238.2748727961,2.0,45018141.0,68748.1037827352,1494816.19712197,10738389.0,23600000.0,45177725.0,18800000.0,7696125.0,22500000.0,45018141.0,19800000.0,VPN-BROWSING
8,1314540.0,1314535.0,1183635.0,7.0,17.0,132666.0,131525.0,4095.1246105919,2320.8529411765,633.6817441843,547879.866721439,1.0,131289.0,1579.9759615385,11183.8142083152,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VPN-BROWSING
9,74937639.0,74937639.0,74873632.0,8.0,11.0,58039272.0,58039496.0,291586.143968872,136880.49725777,10.7556097411,9322.9385035736,3.0,58014039.0,93090.2347826087,2113450.62464761,1415482.0,25000000.0,58204118.0,29600000.0,1361674.0,24900000.0,58014039.0,29500000.0,VPN-BROWSING
10,98166217.0,98166184.0,98166106.0,3.0,9.0,23243452.0,23306900.0,229360.242990654,137873.744382022,11.6333300284,7374.3597555562,3.0,23243452.0,86035.2471516214,1115079.871941,1645401.0,7539145.38461539,23281585.0,8143650.47760298,1453279.0,6965511.07692308,23243452.0,8132933.86628283,VPN-BROWSING
11,64999929.0,64999929.0,64934941.0,11.0,11.0,58386458.0,58346734.0,335051.180412371,170881.423684211,8.8615481411,7825.0393165814,1.0,58321353.0,113043.354782609,2444877.06369427,6385743.0,32500000.0,58549321.0,36900000.0,6080986.0,32200000.0,58321353.0,36900000.0,VPN-BROWSING
12,119960661.0,119483773.0,119908114.0,3.0,0.0,7010702.0,6909339.0,330979.980609418,201188.110738255,7.9942873939,4309.6794873446,0.0,6778155.0,125219.896659708,456610.416589569,1305781.0,7520705.33333333,22209933.0,6123488.13956753,1010431.0,2913416.8,6778155.0,1948350.50916379,VPN-BROWSING
13,100207594.0,100182057.0,100181910.0,22.0,14.0,58246240.0,58246482.0,753248.54887218,461667.788018433,3.5127078293,2794.1794511103,3.0,58221015.0,285491.720797721,3780732.45697406,40574562.0,50100000.0,59577133.0,13400000.0,40510604.0,49400000.0,58221015.0,12500000.0,VPN-BROWSING
14,116066649.0,116001269.0,116041089.0,2.0,12.0,17885264.0,17796079.0,290729.997493734,231618.94011976,7.7713969325,3720.9310660808,2.0,17796079.0,128819.810210877,1215073.49771334,3730975.0,10500000.0,18658885.0,5374334.52839877,3692911.0,9756498.90909091,17796079.0,5429313.54312219,VPN-BROWSING
15,91725424.0,91524990.0,91524139.0,2.0,17.0,45199951.0,45262593.0,933928.469387755,520023.517045455,3.0089803673,2643.7272178758,1.0,45024030.0,333546.996363636,3831261.33587359,45199951.0,45800000.0,46325039.0,795557.354230982,45000444.0,45000000.0,45024030.0,16677.820511086,VPN-BROWSING
16,119941617.0,119864941.0,119941617.0,26.0,0.0,9773573.0,9592825.0,183560.399693721,125461.942468619,13.4315347775,2668.7817623803,0.0,9592825.0,74497.898757764,414900.631246741,1173271.0,5088964.17391304,26700392.0,5223663.20274239,1018642.0,2864147.95652174,9592825.0,1933842.04171667,VPN-BROWSING
17,119845953.0,119845953.0,119765192.0,3.0,0.0,12866575.0,12918003.0,479383.812,315171.557894737,5.2734363087,2682.5519923898,0.0,12866455.0,189930.194928685,842127.810926837,1664945.0,5447444.45454545,28980118.0,6127969.54733064,1064627.0,3188806.40909091,12866455.0,3277219.09787749,VPN-BROWSING
18,65251194.0,65251194.0,65189640.0,28.0,18.0,58758072.0,58718659.0,709252.108695652,385737.514792899,4.0305775861,3298.9741153242,7.0,58692892.0,249050.358778626,3639363.37205229,6404373.0,32600000.0,58784792.0,37000000.0,5258623.0,32000000.0,58692892.0,37800000.0,VPN-BROWSING
19,116676775.0,116612417.0,116651166.0,3.0,14.0,58275355.0,58275677.0,332229.108262108,285909.720588235,6.5222920328,3068.4512834709,1.0,58249956.0,153522.072368421,2326416.07355433,2025631.0,12900000.0,58362349.0,18500000.0,1637624.0,12100000.0,58249956.0,18700000.0,VPN-BROWSING
20,119860656.0,119814722.0,119860656.0,3.0,0.0,20044543.0,20291316.0,493064.699588477,337635.650704225,5.0058127498,2694.0199626473,0.0,20044543.0,200101.262103506,1009877.1437117,1164611.0,5342039.40909091,23765863.0,5925554.25884671,1000432.0,3265340.36363636,20044543.0,4240735.05268503,VPN-BROWSING
21,117866537.0,117866537.0,117737657.0,3.0,0.0,14087217.0,13798733.0,473359.586345382,367930.178125,4.844462343,2237.9210140025,0.0,13798733.0,206783.398245614,748763.243197234,1647861.0,7363645.0,19639116.0,5592050.42615134,1004519.0,3153554.6875,13798733.0,3201126.17746791,VPN-BROWSING
22,65817281.0,65817281.0,65755717.0,6.0,13.0,58899910.0,58899593.0,419218.350318471,292247.631111111,5.834333995,3077.4440530292,3.0,58874358.0,171846.686684073,3009546.9835182,1388633.0,16400000.0,59042280.0,28400000.0,1071144.0,15600000.0,58874358.0,28800000.0,VPN-BROWSING
23,119689477.0,119386337.0,119689477.0,3.0,0.0,16101518.0,16206301.0,464538.276264591,395014.775577558,4.6954837976,2487.5202688036,0.0,16101518.0,213350.226381462,853316.008589165,1418149.0,5062452.45454545,16398171.0,3467271.88625449,1004445.0,2762667.27272727,16101518.0,3351200.91022289,VPN-BROWSING
24,118078059.0,118078059.0,114276585.0,46.0,22.0,10156934.0,10155646.0,1736442.04411765,852810.335820896,1.7276706759,1411.4561283566,8.0,10026381.0,581665.315270936,2279976.98340551,1580433.0,9082923.30769231,11247875.0,2889531.89162097,1311555.0,8856751.84615385,10026381.0,2866543.65652523,VPN-BROWSING
25,1301313.0,1123688.0,1095209.0,57.0,29.0,433543.0,467191.0,18124.0,9607.0964912281,136.7849241497,119994.190482997,4.0,232813.0,7352.0508474576,33936.3238367714,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,VPN-BROWSING
26,70236371.0,70107977.0,70105182.0,4.0,19.0,58319581.0,58317758.0,497219.695035461,361366.917525773,4.7980838873,2281.5956707103,4.0,58189463.0,209036.818452381,3177058.54002386,3836965.0,23400000.0,58513631.0,30500000.0,1618850.0,20700000.0,58189463.0,32400000.0,VPN-BROWSING
