,duration,total_fiat,total_biat,min_fiat,min_biat,max_fiat,max_biat,mean_fiat,mean_biat,flowPktsPerSecond,flowBytesPerSecond,min_flowiat,max_flowiat,mean_flowiat,std_flowiat,min_active,mean_active,max_active,std_active,min_idle,mean_idle,max_idle,std_idle,class1
0,29999857.0,29999857.0,29975545.0,1.0,0.0,1014690.0,1016593.0,1756.3290790937,368.5306375864,3280.7156380779,3789967.19884365,0.0,1014624.0,304.8146413331,7523.1225054949,9578088.0,9578088.0,9578088.0,0.0,1014624.0,1014624.0,1014624.0,0.0,BROWSING
1,29882813.0,29882777.0,29873072.0,2.0,0.0,1399330.0,1211310.0,2145.8262961367,454.1706119346,2667.1853148497,3077674.31399447,0.0,1208289.0,374.9317833931,12122.8340308352,1753114.0,6686453.5,19016135.0,8246887.39834499,1133281.0,1170766.0,1208289.0,31592.0450166388,BROWSING
2,29998247.0,29998247.0,29971049.0,0.0,0.0,957051.0,757034.0,1861.7418854341,457.6081990992,2720.4923007668,3056583.53969817,0.0,756990.0,367.5850335135,7771.8677210884,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,BROWSING
3,29997301.0,29997301.0,29971643.0,0.0,0.0,823486.0,854818.0,1589.3451838508,512.449655479,2578.9986905822,2735541.20752397,0.0,823486.0,387.7523978181,7672.9125523285,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,BROWSING
4,29999559.0,29999510.0,29999530.0,7.0,0.0,442870.0,472021.0,7451.4431197218,1404.209417712,846.4124422629,995079.694338173,0.0,442870.0,1181.5036430231,6941.1420262016,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,BROWSING
5,29993077.0,29992929.0,29993058.0,7.0,0.0,530197.0,595031.0,8961.1380340604,2087.1995824635,590.7696632793,670197.525915731,0.0,530197.0,1692.8026300937,14178.1330904956,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,BROWSING
6,29981080.0,29981023.0,29956526.0,7.0,0.0,2894671.0,2923147.0,11170.2768256334,2130.0146473265,558.6856777674,655336.332113453,0.0,2894671.0,1790.0220908711,29123.0352950472,2210292.0,8527312.0,14844332.0,8933615.35778203,1799762.0,2347216.5,2894671.0,774217.578681536,BROWSING
7,29807423.0,29807423.0,29775166.0,3.0,0.0,591031.0,681691.0,7798.9071166928,2236.8842310871,574.8568066418,625767.849840625,0.0,591031.0,1739.6651686705,12858.5896422628,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,BROWSING
8,29837838.0,29837724.0,29837807.0,7.0,0.0,655625.0,692620.0,9989.1945095414,2307.6416860016,533.5172072454,606106.883481303,0.0,655625.0,1874.471541651,16718.8412006603,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,BROWSING
9,29137383.0,29137331.0,29136014.0,7.0,0.0,819852.0,819602.0,10398.7619557459,2368.7816260163,518.3718798631,590354.940249781,0.0,819581.0,1929.2447195921,18657.032343674,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,BROWSING
10,29997929.0,29997929.0,29965536.0,7.0,0.0,719610.0,757561.0,11423.4306930693,2582.3453981386,474.4327516743,540875.505105702,0.0,719610.0,2107.9283957558,20388.0627862837,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,BROWSING
11,29995075.0,29995022.0,29995058.0,6.0,0.0,681353.0,712869.0,13081.126035761,2802.7525696132,433.3044674834,498897.10227429,0.0,681353.0,2308.0236226531,19703.059990753,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,BROWSING
12,29983766.0,29983766.0,29954583.0,7.0,0.0,908287.0,826405.0,10024.6626546306,2896.1213381031,444.7740153789,483346.788392092,0.0,773597.0,2248.5013873266,19335.2096632845,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,BROWSING
13,22293896.0,22293623.0,22292059.0,7.0,0.0,621756.0,653064.0,12440.6378348214,2693.9044108761,451.6482897381,518894.813181151,0.0,621756.0,2214.3321414382,17374.0661465335,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,BROWSING
14,113687509.0,113687476.0,12114959.0,7.0,0.0,101572528.0,405550.0,67072.2572271387,1589.2639380821,81.9791029109,93774.7699265713,0.0,101572528.0,12199.5395428694,1052198.86592543,113687509.0,114000000.0,113687509.0,0.0,101572528.0,102000000.0,101572528.0,0.0,BROWSING
15,29980677.0,29980588.0,29980620.0,4.0,0.0,775850.0,1087176.0,20053.9050167224,3945.8568044222,303.3620621709,354159.180594888,0.0,775850.0,3296.7535737849,24052.5010822501,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,BROWSING
16,29974802.0,29974776.0,29669799.0,7.0,0.0,779158.0,807935.0,19401.1495145631,3996.4707704741,299.2847125396,346106.773282439,0.0,779158.0,3341.6724637681,31488.3394040005,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,BROWSING
17,29604806.0,29604806.0,29582261.0,5.0,0.0,7140191.0,7364626.0,17014.2563218391,4149.5666993968,299.6472937536,336244.05442819,0.0,7140191.0,3337.6331454341,79170.0048894805,3440026.0,5681338.0,7922650.0,3169693.82790941,1015521.0,4077856.0,7140191.0,4330795.6895297,BROWSING
